vehicle_id,engine_index,engine_descriptor,engine_cylinders,engine_displacement,turbocharger,fuel_type,fuel_type_1,alternative_fuel_technology,ghg_score,ghg_score_alt_fuel
114,49070.0,"(FFS,TRBO)",4.0,2.6,True,Premium,Premium Gasoline,,-1.0,-1.0
115,49061.0,"(CALIF)    (FFS,TRBO)",4.0,2.6,True,Premium,Premium Gasoline,,-1.0,-1.0
1522,2885.0,(FFS) CA model,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
788,2880.0,,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
792,2854.0,(FFS),8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
793,2850.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
794,2850.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
799,2890.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
1523,2885.0,(FFS) CA model,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
789,2880.0,,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
790,2880.0,,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
791,2880.0,,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
795,2850.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
796,2859.0,(FFS),8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
797,2853.0,(FFS),8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
798,2850.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
800,2891.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
1159,2890.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
1524,2855.0,(FFS) CA model,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
801,2880.0,,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
803,2854.0,(FFS),8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
804,2850.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
807,2890.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
802,2880.0,,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
805,2853.0,(FFS),8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
806,2850.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
808,2891.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
116,2300.0,"(FFS,TRBO)",4.0,2.2,True,Premium,Premium Gasoline,,-1.0,-1.0
117,2200.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
1217,2250.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
1218,2350.0,"(FFS,TRBO) CA model",4.0,2.2,True,Premium,Premium Gasoline,,-1.0,-1.0
118,2200.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
119,2301.0,"(FFS,TRBO)",4.0,2.2,True,Premium,Premium Gasoline,,-1.0,-1.0
1219,2249.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
1359,2550.0,(FFS) CA model,8.0,5.2,,Premium,Premium Gasoline,,-1.0,-1.0
470,2500.0,(FFS),8.0,5.2,,Premium,Premium Gasoline,,-1.0,-1.0
471,2600.0,(POLICE)   (FFS),8.0,5.2,,Premium,Premium Gasoline,,-1.0,-1.0
1360,2350.0,"(FFS,TRBO) CA model",4.0,2.2,True,Premium,Premium Gasoline,,-1.0,-1.0
1361,2250.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
472,2300.0,"(FFS,TRBO)",4.0,2.2,True,Premium,Premium Gasoline,,-1.0,-1.0
473,2200.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
1362,2249.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
1363,2250.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
474,2200.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
475,2301.0,"(FFS,TRBO)",4.0,2.2,True,Premium,Premium Gasoline,,-1.0,-1.0
1289,2150.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
287,2100.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
1288,2050.0,(FFS) CA model,4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
284,2011.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
285,2010.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
286,2010.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
1290,2150.0,(FFS) CA model,4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
1291,2151.0,(FFS) CA model,4.0,2.2,,Premium,Premium Gasoline,,-1.0,-1.0
288,2101.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
289,2100.0,(FFS),4.0,2.2,,Regular,Regular Gasoline,,-1.0,-1.0
290,2100.0,(FFS),4.0,2.2,,Premium,Premium Gasoline,,-1.0,-1.0
291,2301.0,"(FFS,TRBO)",4.0,2.2,True,Premium,Premium Gasoline,,-1.0,-1.0
749,49083.0,(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
750,49084.0,(CAL)(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
1502,49086.0,"(DSL,TRBO) CA model",4.0,2.3,True,Diesel,Diesel,Diesel,-1.0,-1.0
748,49082.0,"(DSL,TRBO)",4.0,2.3,True,Diesel,Diesel,Diesel,-1.0,-1.0
751,49084.0,(CAL)(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
752,49083.0,(FFS),4.0,2.6,,Regular,Regular Gasoline,,-1.0,-1.0
704,49081.0,(CAL)(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
705,49080.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
706,49081.0,(CAL)(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
707,49080.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
708,49081.0,(CAL)(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
709,49080.0,(FFS),4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
870,2954.0,(FFS),8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
871,2950.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
874,2990.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
869,2980.0,,6.0,3.7,,Regular,Regular Gasoline,,-1.0,-1.0
872,2953.0,(FFS),8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
873,2950.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
875,2991.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
876,2954.0,(FFS),8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
877,2950.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
879,2990.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
878,2950.0,,8.0,5.2,,Regular,Regular Gasoline,,-1.0,-1.0
880,2991.0,,8.0,5.9,,Regular,Regular Gasoline,,-1.0,-1.0
1054,21480.0,,8.0,4.1,,Regular,Regular Gasoline,,-1.0,-1.0
11,22010.0,(GUZZLER),8.0,2.9,,Regular,Regular Gasoline,,-1.0,-1.0
38,22010.0,(GUZZLER),8.0,2.9,,Regular,Regular Gasoline,,-1.0,-1.0
10,22020.0,(GUZZLER),12.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1099,3712.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1104,3930.0,,8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
1652,3770.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1102,3833.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1655,3890.0,(FFS) CA model,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1100,3711.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1101,3710.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1103,3830.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1653,3771.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1654,3772.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1097,3651.0,(FFS),6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
1650,3672.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
1096,3630.0,,4.0,2.3,,Diesel,Diesel,Diesel,-1.0,-1.0
1098,3650.0,(FFS),6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
1651,3671.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
1008,3702.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1012,3920.0,,8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
1608,3960.0,(FFS) CA model,8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
1009,3705.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1011,3800.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1606,3760.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1010,3700.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1607,3763.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1579,3764.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1584,3960.0,(FFS) CA model,8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
952,3702.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
957,3920.0,,8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
1580,3760.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1583,3860.0,(FFS) CA model,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
953,3705.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
956,3800.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1581,3765.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
954,3701.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1582,3763.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
955,3700.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1586,3962.0,(FFS) CA model,8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
958,3707.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
961,3920.0,,8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
1585,3760.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
959,3705.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
960,3800.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
292,3101.0,,4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
296,3110.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
299,3242.0,,4.0,1.9,,Regular,Regular Gasoline,,-1.0,-1.0
1292,3150.0,CA model,4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
1294,3280.0,CA model,4.0,1.9,,Regular,Regular Gasoline,,-1.0,-1.0
293,3100.0,(CALIF),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
294,3120.0,,4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
300,3241.0,,4.0,1.9,,Regular,Regular Gasoline,,-1.0,-1.0
1293,3160.0,(FFS) CA model,4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
1295,3281.0,CA model,4.0,1.9,,Regular,Regular Gasoline,,-1.0,-1.0
295,3102.0,,4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
297,3110.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
298,3130.0,"(FFS,TRBO)",4.0,1.6,True,Regular,Regular Gasoline,,-1.0,-1.0
301,3240.0,,4.0,1.9,,Regular,Regular Gasoline,,-1.0,-1.0
302,3200.0,(CALIF),4.0,2.0,,Diesel,Diesel,Diesel,-1.0,-1.0
303,3230.0,,4.0,2.0,,Diesel,Diesel,Diesel,-1.0,-1.0
584,3101.0,,4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
587,3110.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
589,3242.0,,4.0,1.9,,Regular,Regular Gasoline,,-1.0,-1.0
1425,3280.0,CA model,4.0,1.9,,Regular,Regular Gasoline,,-1.0,-1.0
585,3100.0,(CALIF),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
590,3241.0,,4.0,1.9,,Regular,Regular Gasoline,,-1.0,-1.0
1424,3160.0,(FFS) CA model,4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
1426,3281.0,CA model,4.0,1.9,,Regular,Regular Gasoline,,-1.0,-1.0
1427,3250.0,CA model,4.0,2.0,,Diesel,Diesel,Diesel,-1.0,-1.0
586,3102.0,,4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
588,3110.0,(FFS),4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
591,3240.0,,4.0,1.9,,Regular,Regular Gasoline,,-1.0,-1.0
592,3200.0,(CALIF),4.0,2.0,,Diesel,Diesel,Diesel,-1.0,-1.0
12,3101.0,,4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
13,3102.0,,4.0,1.6,,Regular,Regular Gasoline,,-1.0,-1.0
14,3130.0,"(FFS,TRBO)",4.0,1.6,True,Regular,Regular Gasoline,,-1.0,-1.0
1528,3960.0,(FFS) CA model,8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
809,3706.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
813,3801.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
815,3825.0,(FFS) Fuel Injection,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
818,3920.0,,8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
1525,3760.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
810,3703.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
814,3800.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
816,3822.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1526,3761.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
811,3701.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1527,3763.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
29602,3701.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
29611,3761.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
812,3700.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
817,3821.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1551,3770.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1555,3970.0,(FFS) CA model,8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
881,3712.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
889,3930.0,,8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
1554,3890.0,(FFS) CA model,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
884,3833.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1552,3771.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1553,3772.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
882,3711.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
883,3710.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
885,3832.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
886,3831.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
887,3910.0,(FFS),8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
888,3911.0,(FFS),8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
1529,3762.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
1533,3961.0,(FFS) CA model,8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
819,3702.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
825,3920.0,,8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
1531,3860.0,(FFS) CA model,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1532,3880.0,(FFS) CA model,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
821,3800.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
822,3822.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1530,3761.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
820,3704.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
824,3900.0,(FFS),8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
29603,3704.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
29604,3900.0,(FFS),8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
29612,3761.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
823,3820.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1556,3770.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
890,3712.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
895,3930.0,,8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
1558,3890.0,(FFS) CA model,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
892,3833.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1557,3772.0,(FFS) CA model,6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
891,3710.0,(FFS),6.0,4.9,,Regular,Regular Gasoline,,-1.0,-1.0
893,3830.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
894,3911.0,(FFS),8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
123,56020.0,(FFS),4.0,1.5,,Regular,Regular Gasoline,,-1.0,-1.0
124,56020.0,(FFS),4.0,1.5,,Regular,Regular Gasoline,,-1.0,-1.0
125,56020.0,(FFS),4.0,1.5,,Regular,Regular Gasoline,,-1.0,-1.0
1367,3350.0,(FFS) CA model,4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
1368,3351.0,(FFS) CA model,6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
479,3300.0,(FFS),4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
480,3330.0,(FFS),6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
481,3400.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
552,3401.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
553,3440.0,(POLICE)   (FFS),8.0,5.8,,Regular,Regular Gasoline,,-1.0,-1.0
685,3401.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1457,3351.0,(FFS) CA model,6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
653,3330.0,(FFS),6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
1223,3350.0,(FFS) CA model,4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
1226,3351.0,(FFS) CA model,6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
126,3300.0,(FFS),4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
129,3330.0,(FFS),6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
131,3400.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1224,3353.0,(FFS) CA model,4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
127,3301.0,(FFS),4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
1225,3372.0,"(FFS,TRBO) CA model",4.0,2.3,True,Regular,Regular Gasoline,,-1.0,-1.0
128,3322.0,"(FFS,TRBO)",4.0,2.3,True,Regular,Regular Gasoline,,-1.0,-1.0
130,3410.0,,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1484,3561.0,(FFS) CA model,4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
1486,3685.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
711,3505.0,(FFS),4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
714,3642.0,(FFS),6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
1485,3560.0,(FFS) CA model,4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
1487,3686.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
710,3500.0,,4.0,2.0,,Regular,Regular Gasoline,,-1.0,-1.0
712,3620.0,"(DSL,TRBO)",4.0,2.3,True,Diesel,Diesel,Diesel,-1.0,-1.0
713,3507.0,(FFS),4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
1504,3672.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
755,3651.0,(FFS),6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
1503,3570.0,(FFS) CA model,4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
1505,3670.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
753,3510.0,(FFS),4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
754,3630.0,,4.0,2.3,,Diesel,Diesel,Diesel,-1.0,-1.0
756,3650.0,(FFS),6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
1161,3643.0,(FFS),6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
1687,3687.0,(FFS) CA model,6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
1160,3506.0,(FFS),4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
1162,3641.0,(FFS),6.0,2.8,,Regular,Regular Gasoline,,-1.0,-1.0
1686,3560.0,(FFS) CA model,4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
1296,3360.0,(FFS) CA model,4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
305,3311.0,(FFS),4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
1297,3361.0,(FFS) CA model,4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
1298,3362.0,(FFS) CA model,4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
304,3200.0,(CALIF),4.0,2.0,,Diesel,Diesel,Diesel,-1.0,-1.0
306,3312.0,(FFS),4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
307,3310.0,(FFS),4.0,2.3,,Regular,Regular Gasoline,,-1.0,-1.0
1300,3351.0,(FFS) CA model,6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
308,3321.0,"(FFS,TRBO)",4.0,2.3,True,Regular,Regular Gasoline,,-1.0,-1.0
310,3330.0,(FFS),6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
1301,3352.0,(FFS) CA model,6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
311,3331.0,(FFS),6.0,3.8,,Regular,Regular Gasoline,,-1.0,-1.0
312,3400.0,(FFS),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1299,3372.0,"(FFS,TRBO) CA model",4.0,2.3,True,Regular,Regular Gasoline,,-1.0,-1.0
309,3322.0,"(FFS,TRBO)",4.0,2.3,True,Regular,Regular Gasoline,,-1.0,-1.0
830,4851.0,,6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
834,4861.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1537,4856.0,(FFS) CA model,6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
1540,4865.0,(GM-CHEV)  (FFS) CA model,8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
831,4853.0,,6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
835,4860.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
838,4881.0,,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
1538,4855.0,(FFS) CA model,6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
832,4852.0,,6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
836,4861.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1539,4855.0,(FFS) CA model,6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
1541,4886.0,CA model,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
29605,4852.0,,6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
29606,4861.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
833,4851.0,,6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
837,4861.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
839,4882.0,,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
840,4884.0,,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
1055,4860.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
1056,4870.0,(350 V8),8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
1057,4883.0,,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
1630,4875.0,(350 V8) (FFS) CA model,8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
1631,4888.0,CA model,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
1542,4875.0,(350 V8) (FFS) CA model,8.0,5.7,,Regular,Regular Gasoline,,-1.0,-1.0
1543,4888.0,CA model,8.0,6.2,,Diesel,Diesel,Diesel,-1.0,-1.0
841,4853.0,,6.0,4.3,,Regular,Regular Gasoline,,-1.0,-1.0
843,4860.0,(GM-CHEV),8.0,5.0,,Regular,Regular Gasoline,,-1.0,-1.0
